;new_id;contador;Web;Título;Autor;tipo_suscripcion;Cabecera;Fecha;rating_medio;total_lecturas
852;new_233_070720;1;El Mundo;Agresión. Investigan la violación de una joven discapacitada en un parque de Zaragoza;JAVIER ORTEGA;new;0;2020-07-05;2.998152993689395;32370.0
854;new_234_070720;1;El Mundo;España. Acto del PP y Ciudadanos en Gernika, en directo;-;new;0;2020-07-05;2.9997318521356062;32513.0
856;new_235_070720;1;El Mundo;Sucesos. Condenado por dilapidar el dinero de su sobrina huérfana;ANA MARÍA ORTIZ;new;0;2020-07-05;3.012178148921364;32382.0
858;new_236_070720;1;El Mundo;"Elecciones 12-J. Sánchez pide a los españoles ""no tener miedo"" a los rebrotes y ""salir a la calle"" para ""reactivar la economía""";MARISA CRUZ;new;0;2020-07-04;2.995235533697072;32578.0
860;new_237_070720;1;El Mundo;Política. Vox se lanza a crear un sindicato en su plan para buscar el voto obrero;ÁLVARO CARVAJAL;new;0;2020-07-04;2.988645920941968;32663.0
862;new_238_070720;1;El Mundo;Arrimadas. El regreso de la dama del centro en la campaña más difícil de Ciudadanos;RICARDO F. COLMENERO;new;0;2020-07-04;2.9902168470515735;32496.0
864;new_239_070720;1;El Mundo;Justicia. Más de 6.550 aspirantes a abogado se han examinado por Internet;EFE;new;0;2020-07-04;3.0006930807439067;32607.0
866;new_240_070720;1;El Mundo;'Caso Dina'. Podemos endurece su ataque a la prensa por el 'caso Dina' y carga contra Vicente Vallés;EL MUNDO;new;0;2020-07-04;3.0029402779899192;32558.0
868;new_241_070720;1;El Mundo;"Elecciones 12-J. Arrimadas, contra Iglesias en su reaparición: ""Tiene que dar menos lecciones de feminismo y dar la cara""";NATALIA PUGA;new;0;2020-07-04;2.9902834319072125;32558.0
870;new_242_070720;1;El Mundo;España. Inés Arrimadas reaperece en Galicia, en directo;-;new;0;2020-07-04;2.9846523525308117;32402.0
872;new_243_070720;1;El Mundo;Asturias. Muere una menor de campamento en un accidente al descender con una canoa en Asturias;EFE;new;0;2020-07-04;2.9986573061725554;32463.0
874;new_244_070720;1;El Mundo;España. Pedro Sánchez participa en un acto con Gonzalo Caballero en A Coruña, en directo;-;new;0;2020-07-04;2.9897643877945153;32444.0
876;new_245_070720;1;El Mundo;Castilla La Mancha. Trasladados al Hospital de Toledo tres heridos en una reyerta en Lominchar;EFE;new;0;2020-07-04;2.990371654149817;32489.0
878;new_246_070720;1;El Mundo;Brexit. Británicos podrán pedir documento de residencia en España desde el 6 de julio;EFE;new;0;2020-07-04;3.0235625313331536;32550.0
880;new_1_080720;1;El Confidencial;El cierre 'fake' de Mariña: a la espera del aval del juez y con los alcaldes en pie de guerra ;Beatriz Parera;new;1;2020-07-08;3.0067437379576107;32482.0
883;new_3_080720;1;El Confidencial;Iglesias pide naturalizar la crítica a periodistas pero reclama 550.000€ por su honor;Alberto Pérez Giménez;new;0;2020-07-08;3.0018493546522826;32463.0
886;new_4_080720;1;El Confidencial;El fiscal planea pedir ayuda a Hacienda para desenredar la madeja fiscal de Juan Carlos I;Rafael  Méndez;new;0;2020-07-08;2.990251765428308;32590.0
890;new_5_080720;1;El Confidencial;Psicólogas trabajando con EPI a 40 grados: Este rebrote ha sido una distopía ;Agustín Rivera. Málaga;new;0;2020-07-08;2.9918824893699267;32372.0
892;new_6_080720;1;El Confidencial;Cataluña obliga a hacer cursillos de orden público en julio y agosto a los 'mossos';Antonio Fernández. Barcelona;new;0;2020-07-08;3.006720222462537;32496.0
897;new_7_080720;1;El Confidencial;Urkullu y Mendia abren la puerta a reeditar su pacto en un debate sin apenas sobresaltos;Jose Mari Alonso. Vitoria;new;0;2020-07-08;3.0076610740825864;32554.0
901;new_8_080720;1;El Confidencial;Como me líe a tiros con el periodista...: el chat entre el juez y el fiscal del caso Cursach;Nacho Abad;new;0;2020-07-07;3.015255735311071;32531.0
905;new_9_080720;1;El Confidencial;Sanidad comunica un repunte de 124 contagios por covid en las últimas 24 horas;P. Bruni;new;0;2020-07-07;3.0016579272054287;32558.0
910;new_10_080720;1;El Confidencial;Juan Carlos I metió una cláusula en los 65 M para evitar disputas de Felipe y las infantas;José María Olmo;new;0;2020-07-08;2.9868487216183808;32311.0
913;new_11_080720;1;El Confidencial;Terapias energéticas y visión holística: las pseudociencias regresan a la universidad;María Zuil;new;0;2020-07-08;2.9973656684616277;32511.0
917;new_12_080720;1;El Confidencial;Vida en un comedor social: Hay familias en ERTE, despedidos, precarios...;EC Brands;new;0;2020-07-08;2.993293763971325;32369.0
919;new_13_080720;1;El Confidencial;Podemos trató con los fiscales implicar a compañeros del TS para atar su estrategia;José María Olmo;new;0;2020-07-08;3.002072061701393;32502.0
921;new_14_080720;1;El Confidencial;El coronavirus se descontrola en Lleida y la Generalitat no puede culpar a España;Marcos Lamelas. Barcelona;new;0;2020-07-08;3.001498789439299;32564.0
923;new_15_080720;1;El Confidencial;Precio a consultar y 1.430 m2: los Franco ponen en venta la Casa Cornide en A Coruña;EFE;new;0;2020-07-07;2.998073811541721;32593.0
927;new_16_080720;1;El Confidencial;Iglesias intenta alejar la entente entre PSOE y Cs para apostar al bloque de la investidura;Iván Gil;new;0;2020-07-07;3.003000923361034;32456.0
932;new_17_080720;1;El Confidencial;Justicia frena la reforma de la sedición: no hay calendario y se necesita gran consenso;Juanma Romero;new;0;2020-07-07;2.985132390696249;32598.0
937;new_18_080720;1;El Confidencial;Iglesias lleva al Consejo de Ministros sus ataques a la prensa ante el silencio del PSOE;I. Gil;new;1;2020-07-07;3.0156088207094918;32507.0
942;new_20_080720;1;El Confidencial;El Gobierno intenta salvar la figura del Rey y lo separa de los negocios de su padre;Juanma Romero;new;0;2020-07-07;3.0032546786004883;32411.0
944;new_27_080720;1;El Confidencial;El Supremo: Hermann Tertsch vulneró el derecho al honor del abuelo de Pablo Iglesias;Pablo Gabilondo;new;0;2020-07-07;2.99563753252717;32528.0
949;new_31_080720;1;El Confidencial;El foco de Ordizia sigue creciendo a 5 días de los comicios sin que se prevea el aislamiento;Jose Mari Alonso. San Sebastián;new;0;2020-07-07;3.007543103448276;32528.0
952;new_32_080720;1;El Confidencial;Los fiscales impugnan por primera vez en el TS la semilibertad de los presos del 'procés';Beatriz Parera;new;0;2020-07-07;2.9917294968456685;32498.0
955;new_34_080720;1;El Confidencial;El TSJC citará a Torra como investigado en su segunda causa por desobediencia;Europa Press;new;0;2020-07-07;3.003632053830861;32649.0
957;new_59_080720;1;El Confidencial;Los Mossos blindarán el espacio aéreo con 'cúpulas virtuales' contra los drones;EFE;new;0;2020-07-06;2.989202594429607;32620.0
960;new_60_080720;1;El Confidencial;Los tres detenidos en una operación antiyihadista en Badalona son hermanos;Agencias;new;0;2020-07-06;3.0020054764935016;32428.0
963;new_67_080720;1;El Confidencial;Madrid compensa ya el abono transporte: requisitos y cómo solicitar la devolución;EC/Agencias;new;0;2020-07-06;3.0191567903633185;32245.0
966;new_68_080720;1;El Confidencial;Investigan la detención de un hombre en el metro de Valencia por llevar mal la mascarilla: ¿Es porque soy negro?;Efe;new;0;2020-07-06;3.0003482163584305;32362.0
969;new_69_080720;1;El Confidencial;Los auxiliares de playas registran más de 22.000 incidencias en Andalucía;Europa Press;new;1;2020-07-06;2.9848971476638373;32568.0
971;new_70_080720;1;El Confidencial;Idoia Mendia (PSE) rechaza el tripartito de izquierdas y pide reformar el Estatuto vasco;Europa Press;new;0;2020-07-06;2.995974920659494;32386.0
973;new_73_080720;1;El Confidencial;Puigdemont se juega la mayoría absoluta del soberanismo con su nuevo partido;Marcos Lamelas. Barcelona;new;0;2020-07-06;2.988563231759324;32416.0
975;new_74_080720;1;El Confidencial;Vox tapa en Andalucía su peor crisis interna haciendo pinza con la izquierda;Isabel Morillo. Sevilla;new;0;2020-07-06;3.002461065179773;32497.0
977;new_75_080720;1;El Confidencial;RTVE, en llamas: Autoritarismo, guerra de clanes y lucha de poder;Juanma Romero;new;0;2020-07-05;2.986179018286814;32387.0
979;new_76_080720;1;El Confidencial;Abascal anuncia un sindicato para los trabajadores y no para causas ideológicas;Agencias;new;0;2020-07-05;2.9920210705709196;32377.0
981;new_77_080720;1;El Confidencial;Casado y Arrimadas lanzan su coalición necesaria frente al PSE, PNV y Bildu;Paloma Esteban;new;0;2020-07-05;2.993319768111491;32611.0
984;new_80_080720;1;El Confidencial;El banco de la Generalitat autorizó el dividendo del diario del que cobra Puig;Víctor Romero. Valencia;new;0;2020-07-06;3.0000772558714464;32616.0
986;new_81_080720;1;El Confidencial;Detenida por atropellar mortalmente a un ciclista en Estepona y darse a la fuga;EC/Agencias;new;0;2020-07-06;3.011371467953136;32630.0
988;new_82_080720;1;El Confidencial;Madrid avanza en la nueva normalidad: aforos del 75% y terrazas al 100%;EFE;new;0;2020-07-06;3.0080232558139537;32374.0
990;new_83_080720;1;El Confidencial;Iglesias ataca a las cloacas mediáticas y tacha el 'caso Dina' de boicot a Podemos;Javier Corbacho;new;0;2020-07-05;3.006516174074936;32363.0
992;new_84_080720;1;El Confidencial;La Policía busca al enfermo de covid-19 que huyó del hospital de Cartagena;EFE;new;0;2020-07-05;2.9906067138897443;32549.0
994;new_85_080720;1;El Confidencial;Corinna declaró que recibió 65 millones de Juan Carlos I que procedían de Arabia Saudí;EFE;new;0;2020-07-05;3.0029234142401044;32538.0
997;new_137_080720;1;El Confidencial;La España vacía se alía ante la reforma de la financiación;Víctor Romero. Valencia;new;1;2020-07-04;3.0046504477497216;32478.0
999;new_138_080720;1;El Confidencial;La Fiscalía, única llave para tumbar el tercer grado de los presos del 'procés';Beatriz Parera;new;0;2020-07-04;2.9977776926319017;32592.0
1001;new_139_080720;1;El Confidencial;Podemos vuelve a las cloacas y ataques a la prensa por la posible investigación a Iglesias;I. Gil;new;0;2020-07-04;3.0015308075009566;32512.0
1003;new_140_080720;1;El Confidencial;El sello de Andalucía que certifica establecimientos libres de covid-19;EC Brands;new;0;2020-07-04;2.9877283988851038;32486.0
1005;new_141_080720;1;El Confidencial;Hombres con piedad: por qué salen los presos del 1-O a la calle sin arrepentirse;Antonio Fernández. Barcelona;new;0;2020-07-04;3.0076180216228696;32410.0
1007;new_142_080720;1;El Confidencial;Registrado un ligero terremoto en la provincia de Málaga ;Daniela Torres;new;0;2020-07-04;3.0035505669453673;32694.0
1010;new_143_080720;1;El Confidencial;El Gobierno saca la reconstrucción con el apoyo clave de Cs y lejos de sus socios;Paloma Esteban;new;0;2020-07-03;3.0010343638662222;32561.0
1013;new_144_080720;1;El Confidencial;La tormenta en RTVE no cesa: dimite el director de Radio 5, Fernando Martín;Juanma Romero;new;0;2020-07-03;3.0028325314294584;32266.0
1016;new_145_080720;1;El Confidencial;La comisión apoya que los ayuntamientos puedan usar su superávit frente al covid;EFE;new;0;2020-07-03;2.999923112409657;32399.0
1019;new_146_080720;1;El Confidencial;Iglesias admite que retuvo la tarjeta de Dina y enreda su situación entre críticas al juez;Pablo Gabilondo;new;0;2020-07-04;2.985554826001313;32428.0
1021;new_147_080720;1;El Confidencial;El caos con los jornaleros le estalla al Govern y causa una 'estampida' para dejar Lleida;Ferran Barber. Lleida;new;0;2020-07-04;2.9909115415719953;32482.0
1023;new_148_080720;1;El Confidencial;Feijóo pide al Gobierno central que no engañe con Alcoa y ofrezca una solución;Europa Press;new;0;2020-07-04;3.003121387283237;32484.0
1025;new_149_080720;1;El Confidencial;El Govern confina a los 209.000 habitantes de El Segriá ante el aumento de contagios;El Confidencial;new;0;2020-07-04;2.995046653611335;32481.0
1028;new_150_080720;1;El Confidencial;Las UCI necesitan 3.800 respiradores con unos requisitos mínimos ante un rebrote;Alberto Pérez Giménez;new;0;2020-07-03;3.0024182404421924;32468.0
1031;new_151_080720;1;El Confidencial;El PSOE culpa al PP de acabar sin pacto: Sus exigencias son irresponsables;Paloma Esteban;new;0;2020-07-03;3.008260937015203;32331.0
1034;new_152_080720;1;El Confidencial;Los jefes de Informativos de los centros de RTVE se unen a la protesta contra Hernàndez;Juanma Romero;new;0;2020-07-03;2.994930486212459;32533.0
1037;new_153_080720;1;El Confidencial;Sanidad contabiliza 17 nuevas muertes por coronavirus, el 65% se registran en Madrid;Javier Bocanegra;new;0;2020-07-03;2.9898931450835167;32439.0
1040;new_172_080720;1;El Confidencial;Llega el primer tren de suministros desde China con 28 millones de mascarillas;Europa Press;new;0;2020-07-02;2.996156063809341;32530.0
1042;new_174_080720;1;El Confidencial;Condenan a la excúpula de ICBC en España por blanquear dinero de grupos criminales;Pablo Gabilondo;new;0;2020-07-02;3.0177823866036793;32602.0
1044;new_175_080720;1;El Confidencial;Estamos preparándonos: las UCI ante los rebrotes o una segunda oleada de covid-19;EFE;new;0;2020-07-02;3.011330030341437;32614.0
1046;new_176_080720;1;El Confidencial;Sánchez anuncia subidas de impuestos y anima a consumir para reactivar la economía;Juanma Romero;new;0;2020-07-02;2.997483546264034;32495.0
1048;new_177_080720;1;El Confidencial;Después de Ucrania... México: el nuevo destino de los vientres de alquiler ;María Zuil;new;0;2020-07-02;2.994237657685719;32248.0
1050;new_178_080720;1;El Confidencial;Detenidas tres personas por expoliar yacimientos arqueológicos en Badajoz;EFE;new;0;2020-07-02;3.0123375618811883;32390.0
1052;new_180_080720;1;El Confidencial;Los directores de los centros de RTVE se rebelan contra Enric Hernàndez por los ceses;Juanma Romero;new;0;2020-07-02;3.003113827701534;32500.0
1054;new_181_080720;1;El Confidencial;Sánchez: Fernando Simón no es una persona que nosotros hubiéramos nombrado;A.V.;new;0;2020-07-02;2.997728497728498;32525.0
1056;new_182_080720;1;El Confidencial;El 'efecto cosecha' tras la pandemia del covid-19: 3.500 muertes menos en junio;Darío Ojeda;new;0;2020-07-02;3.010741470576871;32341.0
1058;new_183_080720;1;El Confidencial;Una concesión a Sacyr y amenazas: la pelea oculta tras la moción de censura en Tenerife;Pablo Gabilondo;new;0;2020-07-02;2.9964686012590205;32483.0
1060;new_184_080720;1;El Confidencial;El Supremo pide a Fiscalía que informe sobre 15 querellas y 36 denuncias contra Moncloa;Beatriz Parera;new;0;2020-07-02;2.995263948249971;32579.0
1062;new_185_080720;1;El Confidencial;Educación permite que la EBAU en el extranjero se realice hasta el 31 julio;Efe;new;0;2020-07-02;2.9979211579919927;32582.0
1064;new_186_080720;1;El Confidencial;Reunión con los fiscales: Triunfo máximo: el chat de Podemos sobre el pacto secreto;José María Olmo;new;0;2020-07-02;3.009594468614046;32344.0
1066;new_187_080720;1;El Confidencial;La comisión de reconstrucción muestra la imposible transversalidad para los Presupuestos;Fernando Garea;new;0;2020-07-02;2.9834406623735052;32576.0
1068;new_188_080720;1;El Confidencial;"Alerta en el sector de máquina-herramienta: pide una ""potente recapitalización industrial""";José Mari Alonso. San Sebastián;new;1;2020-06-18;2.9882824545174222;32393.0
1075;new_189_080720;1;El Confidencial;Murcia no limitará el aforo en las playas y la norma serán los 1,5 metros de seguridad;EFE;new;0;2020-06-18;2.9991572818509153;32607.0
1082;new_190_080720;1;El Confidencial;Menos mobiliario y trabajo circular: decálogo de la Universitat Oberta para la 'vuelta al cole';EFE;new;0;2020-06-18;3.004681504221028;32483.0
1089;new_191_080720;1;El Confidencial;Cataluña coloca a España por encima de la media europea de excarcelaciones por covid;EFE;new;0;2020-06-18;2.9980255516840884;32431.0
1096;new_192_080720;1;El Confidencial;La GC encuentra una lentilla de Marta Calvo en la casa del principal sospechoso;EFE;new;0;2020-06-18;3.0150480379673574;32415.0
1103;new_193_080720;1;El Confidencial; Mascarilla, 1,5 metros de distancia, límites de aforo... Así será la 'nueva normalidad' vasca;Jose Mari Alonso. Vitoria;new;0;2020-06-18;3.0019593530293136;32534.0
1110;new_194_080720;1;El Confidencial;Interior atrasa el nombramiento del sustituto de Pérez de los Cobos porque no asciende;Roberto R. Ballesteros;new;0;2020-06-18;2.994610617084344;32513.0
1117;new_195_080720;1;El Confidencial;La Fiscalía vuelve al rescate de Iglesias e insiste en que su asesora le exculpa;Beatriz Parera;new;0;2020-06-18;3.0036433365292425;32486.0
1124;new_196_080720;1;El Confidencial;Los aeropuertos de la nueva normalidad: desinfección y cámaras termográficas ocultas;EFE;new;0;2020-06-18;3.0040720679190196;32554.0
1131;new_197_080720;1;El Confidencial;El secretario de Estado de Defensa, Ángel Olivares, deja el cargo tras dos años;EFE;new;0;2020-06-18;3.002995276679083;32589.0
1138;new_198_080720;1;El Confidencial;Se reactiva el Delcygate: el PP pide saber si Interior conocía el viaje de la dos de Maduro;Beatriz Parera;new;0;2020-06-18;2.989970253985203;32653.0
